road_key,road_id,nomor_ruas,canonical_name,display_name,source_ml_row_id,source_ml_name,norm_panjang_ruas,norm_lebar_ruas,norm_kondisi_sedang,norm_rusak_ringan,norm_rusak_berat,norm_permukaan_aspal_penmac,norm_permukaan_beton,norm_penduduk_dilayani,norm_desa_dilalui,norm_kecamatan_dilalui,norm_koneksi_jalan_provinsi,norm_koneksi_jalan_nasional,norm_jarak_rsud_cost,norm_jarak_puskesmas_cost,norm_jarak_sd_smp_cost,norm_jarak_pasar_cost,norm_jarak_ibukota_kabupaten_cost,label_top105
HSS-KAB-161,2256d18f-6610-5e71-b969-a1a90d2972fd,161,Padang Rasau (Tambak Tamiang) - Paku Pantai,Padang Rasau (Tambak Tamiang) - Paku Pantai,106,Padang Rasau (Tambak Tamiang) - Paku Pantai,0.12727272727272726,0.0,0.8206278026905829,0.1793721973094171,0.0,0.9999999374653024,0.0,0.19995531724754245,0.125,0.5,0.0,0.0,0.9014283902652724,0.8207047628020917,0.9901679639492011,0.9878022880444016,0.906790854484738,1
HSS-KAB-145,4cc16a9e-bec3-5b14-9a11-02e27e521b4e,145,Pagar Haur - Malutu,Pagar Haur - Malutu,333,Pagar Haur - Malutu,0.0093841642228739,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.02625111706881144,0.0,0.0,0.0,0.0,0.7490022019575517,0.775422810571442,0.9296239742778046,0.9753160219742878,0.7744134686169701,0
HSS-KAB-148,68f0f6a4-d847-56e6-aa2e-5d7d0df2e2fc,148,Pagat Batu - Muara Hariang,Pagat Batu - Muara Hariang,74,Pagat Batu - Muara Hariang,0.18826979472140762,0.045454545454545456,0.7553516819571865,0.1223241590214067,0.1223241590214067,0.9082568370025614,0.0,0.06490169794459338,0.0,0.0,0.0,1.0,0.7558294232254643,0.7937485278183445,0.7815227241691806,0.9761544996318741,0.780729550085886,0
HSS-KAB-122,61ab62b7-0669-5bf3-acc6-a8e37470b5de,122,Paharuangan - Asam Dua,Paharuangan - Asam Dua,202,Paharuangan - Asam Dua,0.0498533724340176,0.045454545454545456,0.2197802197802198,0.0,0.7802197802197801,0.2054944884792746,0.0,0.05026809651474531,0.0,0.0,0.0,0.0,0.850806423721193,0.9000141329438922,0.700619467927948,0.9860347171093617,0.8308677143680184,0
HSS-KAB-111,4c5ebb91-f712-5f7d-9af1-fd7a25357916,111,Paharuangan - Sei. Raya Selatan,Paharuangan - Sei. Raya Selatan,123,Paharuangan - Sei. Raya Selatan,0.11143695014662755,0.045454545454545456,0.0,0.0,0.0,0.9999999265556951,0.0,0.05026809651474531,0.0,0.0,0.0,0.0,0.8661278979951811,0.9313233146464408,0.7404938363561879,0.9869439882199694,0.8450490243147799,0
HSS-KAB-244,68196c29-33fa-5e9f-951d-ceecd1fb4eb3,244,Jl. Pajah Api - Ds. Kapuh,Pajah Api - Ds. Kapuh,296,Pajah Api - Ds. Kapuh,0.016422287390029325,0.0,0.0,0.0,0.0,0.0,0.0,0.12388293118856121,0.125,0.0,0.0,0.0,0.9246746060109983,0.847010882366797,0.8965153377279556,0.9905482245001982,0.9050603335147073,0
HSS-KAB-328,9c294c3f-8ff4-5c16-a568-edc7e372c82b,328,Pakan Dalam - Kaminting Batu,Pakan Dalam - Kaminting Batu,130,Pakan Dalam - Kaminting Batu,0.1032258064516129,0.045454545454545456,0.2307692307692308,0.4395604395604396,0.32967032967032955,0.7692307055373915,0.23076921422732466,0.4941912421805183,0.5,0.5,0.0,0.0,0.936412999619557,0.9554812267395298,0.947525231834941,0.9955250042476071,0.37789371485879497,1
HSS-KAB-321,14888f6c-bb5c-5dac-b346-51707d7c35a2,321,Jl. Pakan Dalam I,Pakan Dalam I,303,Pakan Dalam I,0.015249266862170088,0.045454545454545456,0.375,0.0,0.0,0.9999999683701756,0.0,0.04479445933869526,0.0,0.0,0.0,0.0,0.9409552576059764,0.9647618598954162,0.9892741424900376,0.9960828566574164,0.38209732313371525,0
HSS-KAB-322,30c15453-04b9-57b4-8f28-f4f46080a6be,322,Jl. Pakan Dalam II,Pakan Dalam II,313,Pakan Dalam II,0.01348973607038123,0.045454545454545456,0.0,0.0,0.0,0.9999999747930903,0.0,0.06579535299374442,0.0,0.0,0.0,0.0,0.9339597191639478,0.9504687426390918,0.9780268891288965,0.9952237073115479,0.3756233396280766,0
HSS-KAB-323,0cba13c6-1023-5034-bbb0-fc09e85b9547,323,Jl. Pakan Dalam III,Pakan Dalam III,315,Pakan Dalam III,0.012903225806451615,0.045454545454545456,0.0,0.0,0.0,0.9999999417609606,0.0,0.06579535299374442,0.0,0.0,0.0,0.0,0.9270956064606126,0.9364441513167193,0.9750350700780852,0.9943806988729682,0.36927098336694075,0
HSS-KAB-149,8bca6d26-3bbc-5e12-89d8-90d1de39e257,149,Paku (Jambu Hulu) - Ganda,Paku (Jambu Hulu) - Ganda,127,Paku (Jambu Hulu) - Ganda,0.10674486803519061,0.0,0.46808510638297884,0.5319148936170212,0.0,0.9999999485548028,0.0,0.19995531724754245,0.125,0.5,0.0,1.0,0.9352624479773117,0.87392000753757,0.8276662569984978,0.9919578637367616,0.9381024016046261,1
HSS-KAB-083,6996817d-15ff-5beb-80f5-d91283b50046,083,Jl. Palajau - Ds. Baluti,Palajau - Ds. Baluti,167,Palajau - Ds. Baluti,0.07155425219941348,0.0,0.0,0.0,0.84375,0.0,0.5312499891040489,0.28351206434316356,0.375,1.0,0.0,0.0,0.9343078820857496,0.8019362133132332,0.9084205429965364,0.9885195673104151,0.9121957985255364,1
HSS-KAB-241,9ba5d24e-4375-5214-b2fb-ee40a9898927,241,Jl. Palas - Ds. Wasah Tengah,Palas - Ds. Wasah Tengah,214,Palas - Ds. Wasah Tengah,0.04516129032258064,0.0,0.0,0.0,1.0,0.0,0.0,0.12388293118856121,0.125,0.0,0.0,1.0,0.8894617309000358,0.9252838366231686,0.8882847317914914,0.9950076456929263,0.8768854890162063,0
HSS-KAB-310,645b8b8f-e29f-5d35-a135-28bd5796db80,310,Pandak Daun - Baruh Jaya - Samuda,Pandak Daun - Baruh Jaya - Samuda,15,Pandak Daun - Baruh Jaya - Samuda,0.42639296187683284,0.045454545454545456,0.8731241473396999,0.045020463847203276,0.027285129604365622,0.9999999564268854,0.0,1.0,1.0,0.5,0.0,0.0,0.955359057423825,0.9861073161539549,0.9809566372450437,0.9978518434615167,0.3954272423689573,1
HSS-KAB-327,d42db333-4284-5331-b39a-1a6bd767b565,327,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,139,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,0.09325513196480938,0.045454545454545456,0.0,0.0,1.0,0.0,0.0,0.17951295799821268,0.25,0.0,0.0,0.0,0.9039370078740158,0.889127055165591,0.9347262051071965,0.9915362179305658,0.3478368487874617,0
HSS-KAB-188,e38cfa26-f9d9-50bf-8650-76d43652f7fa,188,Jl. Pandan Sari - Ds. Angkinang,Pandan Sari - Ds. Angkinang,271,Pandan Sari - Ds. Angkinang,0.02228739002932551,0.0,0.0,0.0,0.0,0.9999999514370386,0.0,0.0694816800714924,0.0,0.0,0.0,1.0,0.7598621182601077,0.9956847411315777,0.9830422206497585,0.9980259953559495,0.8221297570655827,0
HSS-KAB-170,65afdc59-ab61-5cb5-a46e-5b8202d2dfd2,170,Pandulangan - Kalinduku,Pandulangan - Kalinduku,188,Pandulangan - Kalinduku,0.05923753665689149,0.0,0.06542056074766356,0.9345794392523366,0.0,0.9999998969977975,0.0,0.10857908847184987,0.125,0.5,0.0,0.0,0.7683263969749022,0.7739906722570311,0.8857398234702618,0.986240018123124,0.8299629783738225,1
HSS-KAB-001,ee4b422a-8cbd-51c6-af35-c06348be875d,001,Jl. Pangeran Antasari - Loklua,Pangeran Antasari - Loklua,253,Pangeran Antasari - Loklua,0.029325513196480937,0.2727272727272727,1.0,0.0,0.0,0.9999999417609606,0.0,0.49463806970509383,0.125,0.0,0.0,1.0,0.9590412838219528,0.9682102982051162,0.93913324146835,1.0,0.9987047765366108,1
HSS-KAB-183,a8a5718a-5fb7-585f-922b-0e5489dadd07,183,Panggang Hijau - Ds. Tawar,Panggang Hijau - Ds. Tawar,68,Panggang Hijau - Ds. Tawar,0.21173020527859235,0.0,0.0,0.0,1.0,0.0,0.0,0.21916890080428955,0.125,0.5,1.0,0.0,0.8539514185909778,0.8744287935176898,0.9108971732896354,0.9908305487908479,0.8239200247522112,1
HSS-KAB-009,ece10016-67d3-5058-9a6d-6cb2b90a3fd0,009,Jl. Panglima Batur,Panglima Batur,186,Panglima Batur,0.06041055718475073,0.18181818181818182,0.0,0.0,0.0,0.9999999153958677,0.0,0.6777256478999106,0.25,0.0,0.0,1.0,0.9443469639501505,0.9616290573326424,1.0,0.9974706915104491,0.9928602673665567,1
HSS-KAB-210,4fcf8593-9960-52bf-a88a-36411aea37ce,210,Panjampang Bahagia - Bayur,Panjampang Bahagia - Bayur,150,Panjampang Bahagia - Bayur,0.0879765395894428,0.045454545454545456,0.641025641025641,0.2564102564102565,0.0,0.999999982698215,0.0,0.1789544235924933,0.25,0.0,0.0,0.0,0.8191627949873762,0.8189758326659443,0.935334500266905,0.9883193634252704,0.8337440920099436,1
HSS-KAB-212,d293f439-66eb-559b-9f0f-691f88737145,212,Panjampang Bahagia - Hanau,Panjampang Bahagia - Hanau,46,Panjampang Bahagia - Hanau,0.2768328445747801,0.045454545454545456,0.5439330543933054,0.06276150627615061,0.39330543933054396,0.6066945012895166,0.0,0.09986595174262734,0.125,0.0,0.0,0.0,0.7622623672772968,0.7027182362086022,0.835971348056559,0.9821314492835702,0.7810858965741659,0
HSS-KAB-202,6d6c40df-0159-5eb6-9dfd-3c5856d4fb0c,202,Pantai Langsat - Umpaya,Pantai Langsat - Umpaya,52,Pantai Langsat - Umpaya,0.25747800586510267,0.0,1.0,0.0,0.0,0.0,1.0,0.07897676496872208,0.125,0.5,0.0,0.0,0.2897453338098478,0.3748763367409431,0.7276079103199136,0.9189128957354024,0.3493966648529271,0
HSS-KAB-218,c70ae842-f997-5c61-8814-18d054689fd9,218,Jl. Papagaran - Ds. Amawang Kanan,Papagaran - Ds. Amawang Kanan,257,Papagaran - Ds. Amawang Kanan,0.0281524926686217,0.045454545454545456,0.0,0.0,0.0,0.9999999062820089,0.0,0.054959785522788206,0.0,0.0,0.0,0.0,0.9308954243091503,0.8970415037452302,0.9071542959293881,0.9903576485246645,0.9359301816940329,0
HSS-KAB-057,c6f10ed6-cfba-58e0-869a-5a74626bcf13,057,Jl. Papagaran/Palangsatan,Papagaran/Palangsatan,196,Papagaran/Palangsatan,0.055131964809384156,0.0,0.4,0.6,0.0,0.9999999460184349,0.0,0.1193029490616622,0.125,0.0,0.0,1.0,0.9311006329186889,0.8974560700994018,0.9475997169565379,0.9912802288044401,0.9428821389324542,1
HSS-KAB-124,3ed6d008-1acd-5136-ada0-105ae52c9642,124,Jl. Papancan - Ds. Tanah Bangkang,Papancan - Ds. Tanah Bangkang,155,Papancan - Ds. Tanah Bangkang,0.08211143695014662,0.0,0.0,0.0,0.0,0.9999999198903735,0.0,0.12176050044682753,0.25,0.5,0.0,0.0,0.9111308377814413,0.8737127243604843,0.9011582436408327,0.9856731041513281,0.8907467272669078,0
HSS-KAB-324,39bdd42a-2e0a-508c-b119-a0a58dd5da6b,324,Jl. Paramaian,Paramaian,310,Paramaian,0.014076246334310849,0.0,0.0,0.0,1.0,0.5733332796016849,0.0,0.05819928507596068,0.0,0.0,0.0,0.0,0.914504098407904,0.9107221934328921,1.0,0.9928342866851674,0.3576182398190527,0
HSS-KAB-027,5e79eeb6-8425-5eb3-93bf-0b70d296464c,027,Parincahan - Singakarsa (Jl. Harapan),Parincahan - Singakarsa (Jl. Harapan),240,Parincahan - Singakarsa (Harapan),0.03519061583577713,0.045454545454545456,1.0,0.0,0.0,0.999999906282009,0.0,0.193923145665773,0.0,0.0,0.0,1.0,0.9266782720973934,0.9205116125688981,0.9808200811887825,0.9952514583451323,0.9765088713205091,1
HSS-KAB-018,80662a35-0fd3-53a9-a950-45cca8337533,018,Jl. Parindra,Parindra,316,Parindra,0.012903225806451615,0.2727272727272727,0.0,0.0,0.0,0.9999999417609606,0.0,0.4683869526362824,0.125,0.0,0.0,0.0,0.9379901084838773,0.9746125217882885,0.992328032475513,0.9970561250495554,0.9869773495929755,0
HSS-KAB-003,e734b109-3300-506c-8820-45349bb6ecfa,003,Jl. Pasar Kandangan - Oprit Jembt. Loklua,Pasar Kandangan - Oprit Jembt. Loklua,317,Pasar Kandangan - Oprit Jembt. Loklua,0.012903225806451615,0.2727272727272727,1.0,0.0,0.0,0.9999999417609606,0.0,0.34081769436997317,0.0,0.0,0.0,0.0,0.9585178865818932,0.9671409054506054,0.9363152210345983,0.9994356345925128,0.9944520906016281,1
HSS-KAB-054,f02fac21-8ad4-570c-9a20-d4f5d98e9408,054,Pegangsaan Timur - Teluk Aman,Pegangsaan Timur - Teluk Aman,191,Pegangsaan Timur - Teluk Aman,0.058064516129032254,0.0,1.0,0.0,0.0,0.9999999914314974,0.0,0.20721626452189454,0.125,0.0,1.0,0.0,0.8598332968261837,0.7812078956046544,0.7448388017826773,0.9866579826697627,0.9106082429130792,1
HSS-KAB-133,dcd193cd-ef14-5ce6-a0e0-824dceb8dfb6,133,Jl. Pembangunan - Ds. Sungai Raya Utara,Pembangunan - Ds. Sungai Raya Utara,200,Pembangunan - Ds. Sungai Raya Utara,0.052199413489736064,0.0,0.5789473684210527,0.4210526315789474,0.0,0.9999999585667813,0.0,0.07104557640750671,0.125,0.0,0.0,1.0,0.9088435687852342,0.9379657982757809,0.9399525778059166,0.9881146287591324,0.8845778787781796,1
HSS-KAB-017,b2d8f176-94e8-5b04-925b-ce2d29f1ee2a,017,Jl. Pemuda,Pemuda,322,Pemuda,0.011730205278592375,0.2727272727272727,0.0,0.0,0.0,0.999999982698216,0.0,0.34081769436997317,0.0,0.0,0.0,1.0,0.9520618853829216,0.9458661139115278,1.0,0.9983692020161975,1.0,0
HSS-KAB-224,8de7b5fe-9ec9-55f4-8903-f7e515545290,224,Jl. Pendawa - Ds. Tebing Tinggi,Pendawa - Ds. Tebing Tinggi,217,Pendawa - Ds. Tebing Tinggi,0.04457478005865102,0.0,0.0,0.0,0.02439024390243902,0.0,0.0,0.029714030384271672,0.0,0.0,0.0,1.0,0.7887826979167867,0.8787676072925991,0.9016548111181458,0.9938701364897774,0.7797074544698013,0
HSS-KAB-349,c3b402b7-ee09-52cb-937a-a8a5eb4abb66,349,Jl. Pertanian - Ds. Wasah Tengah,Pertanian - Ds. Wasah Tengah,290,Pertanian - Ds. Wasah Tengah,0.01759530791788856,0.0,0.0,0.0,0.0,0.9999999062820089,0.0,0.10265862377122431,0.125,0.0,0.0,1.0,0.887388893372223,0.9671220615254157,0.8588258661998932,0.9935563799059863,0.8905717547397284,0
HSS-KAB-317,4bacde93-adc4-5cdd-92aa-5ac3b1faaf96,317,Jl. Pertukangan,Pertukangan,304,Pertukangan,0.015249266862170088,0.0,0.375,0.625,0.0,0.9999999683701756,0.0,0.08176943699731903,0.0,0.0,1.0,0.0,0.9464359414809606,0.9572713996325435,0.9791938227005822,0.9967556776349323,0.38716725879930436,0
HSS-KAB-326,317f9ffb-da5c-5be9-92ce-e3b2bb7caebb,326,Jl. Pesantren Muradiyah,Pesantren Muradiyah,320,Pesantren Muradiyah,0.012316715542521995,0.0,0.0,0.0,0.0,0.9999999062820089,0.0,0.02468722073279714,0.0,0.0,0.0,0.0,0.8922009199801708,0.8651481603618034,0.850309733963974,0.9900948632270488,0.33697574923449514,0
HSS-KAB-228,3dded79d-aa02-5261-91bb-d9d21962c604,228,Jl. Pianggu,Pianggu,218,Pianggu,0.04457478005865102,0.0,0.0,0.0,0.0,0.9999999547410654,0.0,0.13192582663092048,0.125,0.0,0.0,0.0,0.8303962370735869,0.8631224384039196,0.9145903939021514,0.9938967548281135,0.8441400206979697,0
HSS-KAB-022,2a3ef9f5-cd5d-50f7-8e73-465150d1f0d6,022,Jl. Rahmah Bahran,Rahmah Bahran,332,Rahmah Bahran,0.0093841642228739,0.09090909090909091,1.0,0.0,0.0,0.9999999514370386,0.0,0.5501563896336015,0.125,0.0,0.0,1.0,0.9490690676842555,0.9433598718613088,0.9592318101125967,0.9980016424081101,0.9972303129234282,1
HSS-KAB-061,e649105d-360e-5f79-83fa-c38a26c92578,061,Rambai - Bariang,Rambai - Bariang,177,Rambai - Bariang,0.06744868035190615,0.0,0.33057851239669434,0.33057851239669434,0.3388429752066115,0.6611569682591828,0.0,0.10936103663985701,0.125,0.0,0.0,0.0,0.9313519558225061,0.8676355584868328,0.827728327933162,0.9924687092937645,0.9518377449882107,0
HSS-KAB-192,7c98d9e5-7940-5e50-b69e-3d027d97341c,192,Rantauan - Sungai Baru (Jl. Pulau),Rantauan - Sungai Baru (Jl. Pulau),178,Rantauan - Sungai Baru (Pulau),0.06568914956011729,0.045454545454545456,0.0,0.0,0.0,0.9999999904693555,0.0,0.20431188561215372,0.25,0.5,0.0,0.0,0.8402831417668692,0.934121637537099,0.8616438866336449,0.9956416718581865,0.8965549616447418,0
HSS-KAB-227,bd5646e6-d9fd-55ce-8f33-48b038471a72,227,Jl. Rawati - Ds. Panjampang Bahagia,Rawati - Ds. Panjampang Bahagia,176,Rawati - Ds. Panjampang Bahagia,0.06744868035190615,0.045454545454545456,0.0,0.0,0.0,0.999999914492014,0.0,0.09986595174262734,0.125,0.0,0.0,0.0,0.8149917570698977,0.81045366749894,0.9320323265427731,0.9886178286232089,0.829886161166768,0
HSS-KAB-186,ca0ccf17-ad31-5937-aa38-5cb30d030a56,186,Jl. Rel Angkinang - TMMD Angkinang,Rel Angkinang - TMMD Angkinang,69,Rel Angkinang - TMMD Angkinang,0.20938416422287387,0.0,0.33057851239669434,0.027548209366391192,0.6418732782369146,0.3856748981511899,0.0,0.22788203753351208,0.25,0.0,0.0,1.0,0.7832835683240913,0.8860978941913601,0.7742231822526784,0.9961751713201563,0.8438050123227603,1
HSS-KAB-084,4481f3f6-ec17-556c-a42b-b4083664bdc2,084,Jl. RS. Hasan Basry II,RS. Hasan Basry II,349,RS. Hasan Basry II,0.0023460410557184755,0.6363636363636364,1.0,0.0,0.0,0.9999999311172748,0.0,0.07808310991957104,0.0,0.0,0.0,0.0,1.0,0.9092476562868046,0.8972974315047236,0.9949699835759189,0.9666293249687931,1
HSS-KAB-336,2a6806d8-2410-5e62-8a3b-3b1d35c3dc27,336,Jl. Sakincung - Ds. Hakurung Dalam,Sakincung - Ds. Hakurung Dalam,161,Sakincung - Ds. Hakurung Dalam,0.0750733137829912,0.0,0.1492537313432836,0.0,0.2238805970149254,0.0,0.7753730817804143,0.059428060768543345,0.0,0.0,1.0,0.0,0.6649796520676496,0.5679700381589485,0.7138778195722071,0.9810641671858187,0.12669718016835763,0
HSS-KAB-038,db041740-2aed-5540-8038-03a47fd5e23d,038,Jl. Samping Bappeda - Mesjid Darul Halik,Samping Bappeda - Mesjid Darul Halik,340,Samping Bappeda - Mesjid Darul Halik,0.007624633431085044,0.045454545454545456,0.0,1.0,0.0,0.9999999585667803,0.0,0.08936550491510277,0.0,0.0,0.0,0.0,0.9716028175833804,0.9471663447496114,0.9586607575136866,0.997249249589398,0.9878628812854079,1
HSS-KAB-329,5c168fcc-154b-5305-85a1-4c1303f4e75f,329,Jl. Samping Kantor Camat Daha Utara,Samping Kantor Camat Daha Utara,344,Samping Kantor Camat Daha Utara,0.005278592375366569,0.045454545454545456,1.0,0.0,0.0,0.9999999062820089,0.0,0.04479445933869526,0.0,0.0,0.0,0.0,0.9445037525506969,0.9720167710934188,0.991545938698745,0.9965186611542165,0.38538125873528994,0
HSS-KAB-164,1ee9154d-82f4-5229-84c8-d1777298aeb1,164,Jl. Samping Mesjid Mandapai,Samping Mesjid Mandapai,327,Samping Mesjid Mandapai,0.010557184750733138,0.0,1.0,0.0,0.0,0.9999999683701768,0.0,0.06490169794459338,0.0,0.0,0.0,1.0,0.7617781671873739,0.8059028595656474,0.8135513264558738,0.9768850880670555,0.7862347832581165,0
HSS-KAB-299,d0d92028-3536-5919-84ce-e13758df8614,299,Samuda - Bajayau,Samuda - Bajayau,8,Samuda - Bajayau,0.49501466275659817,0.045454545454545456,0.09411764705882353,0.09411764705882353,0.2352941176470588,0.7882352515674725,0.0,0.2802725647899911,0.5,0.5,0.0,0.0,0.7729770235528758,0.7017053752296604,0.5957816592802254,0.9879169734382964,0.14841724546298374,0
HSS-KAB-105,6d420aef-6304-5a96-a6d9-eea528473636,105,Sarang Halang Padang - Sp. Batang Kulur,Sarang Halang Padang - Sp. Batang Kulur,113,Sarang Halang Padang - Sp. Batang Kulur,0.12023460410557184,0.0,0.6208530805687204,0.18957345971563982,0.18957345971563982,0.9999999957360531,0.0,0.04792225201072386,0.125,0.0,0.0,0.0,0.8436425681050483,0.9199839826635888,0.9603987436842824,0.995277227162032,0.824237962636964,0
HSS-KAB-291,c6fb8b21-1169-55bd-916b-3bd1f02360be,291,Jl. Satria,Satria,288,Satria,0.01818181818181818,0.0,0.0,0.0,0.0,0.9999999331309449,0.0,0.08768990169794459,0.0,0.0,0.0,0.0,0.9652367392582516,0.9676308475055354,0.9635891897260189,0.9990649600724925,0.40456849000842854,0
HSS-KAB-042,8c540506-86c7-5677-9c2f-4619ae4bdd67,042,Sei Kupang Utara - Simp. Empat Lungau,Sei Kupang Utara - Simp. Empat Lungau,99,Sei Kupang Utara - Simp. Empat Lungau,0.1348973607038123,0.045454545454545456,0.8305084745762712,0.08474576271186442,0.0,0.9999999904693555,0.0,0.19101876675603216,0.125,0.0,1.0,0.0,0.7718518347724836,0.6337306260894144,0.9198043524139387,0.9758529195220026,0.8291884048693574,1
HSS-KAB-311,97034ceb-c22c-5a76-bd31-819b5d4b8d5e,311,Sei. Mandala Murung Raya,Sei. Mandala Murung Raya,115,Sei. Mandala Murung Raya,0.11964809384164223,0.045454545454545456,0.2380952380952381,0.5714285714285714,0.19047619047619052,0.9999999914314974,0.0,0.18185880250223413,0.375,0.0,1.0,0.0,0.9823520595796682,0.9468224431149008,0.9693245440889849,0.9964960072492496,0.4071162607090655,0
HSS-KAB-021,fc8e6b9e-151b-566a-a5f2-4d5284b83120,021,Jl. Sekolah Islam,Sekolah Islam (Kandangan Barat),281,Sekolah Islam (Kandangan Barat),0.01994134897360704,0.045454545454545456,0.0,1.0,0.0,0.9999999311172748,0.0,0.193923145665773,0.0,0.0,0.0,1.0,0.9427790779446859,0.9306826211899939,0.9258252330763597,0.9972291442487399,0.9914092756777518,1
HSS-KAB-293,cfca9bb8-b98a-5156-a6e8-11235326a22a,293,Jl. Sekolah Islam,Sekolah Islam (Sungai Pinang),338,Sekolah Islam (Sungai Pinang),0.008211143695014663,0.2727272727272727,0.0,0.0,0.0,0.9999999311172748,0.0,0.06344950848972297,0.0,0.0,0.0,0.0,0.951430119551308,0.9674424082536393,0.9438630466897571,0.9966319306790508,0.3917912279017166,0
HSS-KAB-338,88954cf3-fd8f-5d17-81fc-a1a9ad9e7a6a,338,Jl. Siang Gantung - Ds. Baru,Siang Gantung - Ds. Baru,20,Siang Gantung - Ds. Baru,0.40293255131964806,0.045454545454545456,0.5194805194805194,0.1613275613275614,0.3191919191919192,0.5194805043060757,0.24790764342274915,0.05842269883824844,0.125,0.0,0.0,0.0,0.7006352244036845,0.6262071889574599,0.7500900028552631,0.9833788299258085,0.0,0
HSS-KAB-318,caa87a04-aabc-50d4-ac16-d06d7a2c239d,318,Jl. Silaturrahim,Silaturrahim,318,Silaturrahim,0.012903225806451615,0.0,0.0,1.0,0.0,0.9999999417609606,0.0,0.02993744414655943,0.0,0.0,1.0,0.0,0.9533115827578653,0.9713242568427003,0.9546137325735851,0.9976003851163845,0.39353241792828253,0
HSS-KAB-100,ffc14cb3-34db-5a6b-93e7-45d7d9173f3e,100,Simpang Hamalau - Teluk Pinang,Simpang Hamalau - Teluk Pinang,237,Simpang Hamalau - Teluk Pinang,0.03636363636363637,0.045454545454545456,1.0,0.0,0.0,0.9999999354999689,0.0,0.12365951742627346,0.125,0.0,0.0,0.0,0.9658477536574399,0.8445658830734442,0.9005996052288555,0.99108200713598,0.9373320957227752,1
HSS-KAB-335,0b8c43f6-a56c-53cf-9243-328992f2cc0a,335,Simpang Jadi Makmur - Ds. Samuda,Simpang Jadi Makmur - Ds. Samuda,241,Simpang Jadi Makmur - Ds. Samuda,0.03519061583577713,0.0,1.0,0.0,0.0,0.0,0.9999999174018065,0.13561215370866844,0.0,0.0,0.0,0.0,0.8448230940385746,0.5247467847552645,0.9379042369620002,0.9772801155349153,0.14136499909313016,0
HSS-KAB-146,249e1b7b-ba55-583a-aba4-f6bea9bc6ea7,146,Simpang Malutu - Pahampangan,Simpang Malutu - Pahampangan,50,Simpang Malutu - Pahampangan,0.26099706744868034,0.0,0.0,0.0,1.0,0.0,0.0,0.20665773011617516,0.375,0.5,0.0,0.0,0.7951764448184826,0.7051679464832525,0.6430797114942957,0.9746556606445036,0.8077265307428865,0
HSS-KAB-147,d853a63a-c886-5206-acc6-1755be5b5478,147,Simpang Malutu - Tambak,Simpang Malutu - Tambak,85,Simpang Malutu - Tambak,0.16480938416422286,0.045454545454545456,0.34843205574912894,0.5818815331010453,0.06968641114982578,0.9999999858933187,0.0,0.08936550491510277,0.125,0.0,0.0,0.0,0.7528319940973703,0.7832430395251331,0.7280920636102939,0.9757863736761624,0.7779555953866999,0
HSS-KAB-206,f4478042-c125-520e-9e15-0a9a0ad78661,206,Simpur - Simp. Bilui,Simpur - Simp. Bilui,193,Simpur - Simp. Bilui,0.056891495601173014,0.0,0.0,0.0,0.0,0.9999999737953564,0.0,0.03183646112600536,0.0,0.0,0.0,1.0,0.8365571067891769,0.9540867762754982,0.876118828597321,0.9962436993826811,0.8239200247522112,0
HSS-KAB-207,d7c68120-d096-583b-88fd-ddedf111aef8,207,Simpur - Sp. 3 Muara Paring Agung,Simpur - Sp. 3 Muara Paring Agung,90,Simpur - Sp. 3 Muara Paring Agung,0.1565982404692082,0.045454545454545456,0.0,0.0,0.0,0.9999999390318104,0.0,0.1343833780160858,0.375,0.5,0.0,1.0,0.815097819946738,0.9470721251236632,0.9887775750127246,0.9932412074531347,0.8036530849576973,0
HSS-KAB-026,dcb6b1ac-b95d-5213-8f1b-cd285121fd89,026,Singakarsa - Getek,Singakarsa - Getek,339,Singakarsa - Getek,0.008211143695014663,0.0,1.0,0.0,0.0,0.0,0.9999999422370726,0.2764745308310992,0.125,0.0,0.0,0.0,0.9027011447873554,0.8375182550525274,0.9822352984991248,0.991771252194597,0.9502821965453595,1
HSS-KAB-025,8bc9650b-0479-555c-bd57-6847bbb309e5,025,Singakarsa - Palas,Singakarsa - Palas,34,Singakarsa - Palas,0.3085043988269795,0.09090909090909091,0.7744360902255639,0.07518796992481203,0.03759398496240602,0.999999913751262,0.0,0.9439231456657731,0.625,0.0,1.0,1.0,0.8987906526325498,0.8295284307721298,0.9545889041997194,0.9912907062354873,0.9466632525685754,1
HSS-KAB-253,1d0e787a-e27b-536a-804a-4a8aab1a5e6d,253,Sirih - Pacakan,Sirih - Pacakan,246,Sirih - Pacakan,0.03401759530791789,0.0,0.83125,0.0,0.16875,0.8312499737077088,0.0,0.02602770330652368,0.0,0.0,0.0,1.0,0.7445129754095525,0.8855043105478871,0.965587873822204,0.9982774537010817,0.7387382773741318,0
